manufacturer,model,year,transmission,mileage,fuelType,mpg,engineSize,price
Mercedes, C Class,2020,Automatic,20,Petrol,33.6,4.0,61995
Mercedes, GLC Class,2020,Automatic,20,Petrol,31.7,2.0,43495
Mercedes, S Class,2019,Automatic,1284,Diesel,52.3,2.9,55298
Mercedes, GLC Class,2019,Automatic,1894,Diesel,44.8,2.0,36998
Mercedes, E Class,2019,Automatic,2894,Diesel,38.2,2.9,47298
Mercedes, A Class,2014,Automatic,33403,Diesel,70.6,1.5,10759
Mercedes, C Class,2016,Automatic,60619,Hybrid,134.5,2.0,15679
Mercedes, C Class,2017,Automatic,40272,Diesel,65.7,2.1,14999
Mercedes, CL Class,2015,Manual,51208,Diesel,64.2,2.1,13495
Mercedes, C Class,2016,Automatic,33197,Diesel,58.9,2.1,19599
Mercedes, CL Class,2016,Manual,52173,Diesel,67.3,2.1,13799
Mercedes, CL Class,2017,Automatic,35673,Diesel,67.3,2.1,18999
Mercedes, C Class,2012,Automatic,80299,Diesel,56.5,2.1,7699
Mercedes, CL Class,2015,Automatic,38131,Diesel,62.8,2.1,17500
Mercedes, GLC Class,2020,Automatic,20,Diesel,43.5,2.0,42995
Mercedes, A Class,2019,Automatic,14153,Diesel,68.9,1.5,18748
Mercedes, E Class,2015,Automatic,39692,Diesel,53.3,3.0,17248
Mercedes, C Class,2018,Automatic,13500,Diesel,65.7,2.1,28298
Mercedes, A Class,2017,Manual,14439,Diesel,68.9,1.5,18248
Mercedes, E Class,2020,Automatic,20,Diesel,57.7,2.0,42798
Mercedes, B Class,2020,Automatic,20,Diesel,55.4,2.0,33298
Mercedes, E Class,2020,Automatic,20,Diesel,44.8,2.0,37298
Mercedes, A Class,2019,Automatic,9837,Diesel,65.7,1.5,19248
Mercedes, C Class,2016,Automatic,71077,Diesel,64.2,2.1,13600
Mercedes, A Class,2014,Automatic,54533,Petrol,44.1,2.0,14999
Mercedes, CL Class,2016,Automatic,35446,Diesel,67.3,2.1,18499
Mercedes, C Class,2017,Automatic,17324,Diesel,58.9,2.1,20599
Mercedes, C Class,2017,Automatic,20850,Diesel,65.7,1.6,16799
Mercedes, A Class,2017,Automatic,7493,Diesel,74.3,1.5,15999
Mercedes, B Class,2014,Automatic,29236,Diesel,64.2,1.5,10999
Mercedes, C Class,2012,Automatic,50848,Petrol,40.4,1.8,9400
Mercedes, E Class,2016,Automatic,24514,Diesel,65.7,2.0,17820
Mercedes, A Class,2019,Automatic,12432,Diesel,68.9,1.5,18498
Mercedes, A Class,2019,Automatic,14687,Diesel,68.9,1.5,18748
Mercedes, C Class,2016,Automatic,16662,Hybrid,134.5,2.0,20100
Mercedes, CL Class,2016,Semi-Auto,23703,Diesel,67.3,2.1,19500
Mercedes, CL Class,2016,Manual,46100,Petrol,51.4,1.6,15750
Mercedes, A Class,2014,Automatic,24941,Diesel,64.2,2.1,14199
Mercedes, A Class,2019,Automatic,11363,Diesel,68.9,1.5,18748
Mercedes, A Class,2020,Automatic,20,Diesel,65.7,1.5,26998
Mercedes, A Class,2020,Automatic,20,Petrol,32.8,2.0,49298
Mercedes, CLA Class,2020,Automatic,20,Petrol,44.1,1.3,30298
Mercedes, B Class,2020,Automatic,245,Diesel,55.4,2.0,27798
Mercedes, CLS Class,2020,Automatic,20,Diesel,45.6,2.0,41298
Mercedes, C Class,2015,Manual,36643,Petrol,53.3,2.0,14298
Mercedes, C Class,2017,Automatic,24003,Petrol,40.9,2.0,25248
Mercedes, GLA Class,2017,Manual,29159,Diesel,67.3,2.1,16700
Mercedes, A Class,2015,Manual,39578,Diesel,62.8,2.1,13400
Mercedes, CL Class,2017,Semi-Auto,35000,Petrol,53.3,1.6,18000
Mercedes, C Class,2015,Automatic,62439,Diesel,53.3,2.1,10700
Mercedes, A Class,2016,Semi-Auto,51970,Diesel,68.9,2.1,15200
Mercedes, A Class,2017,Semi-Auto,52342,Diesel,70.6,2.1,13400
Mercedes, A Class,2016,Semi-Auto,36999,Diesel,68.9,2.1,15400
Mercedes, A Class,2017,Manual,21643,Diesel,72.4,1.5,13700
Mercedes, CL Class,2017,Manual,26732,Diesel,65.7,2.1,17200
Mercedes, GLE Class,2018,Automatic,35000,Diesel,47.9,2.1,28800
Mercedes, A Class,2017,Semi-Auto,43741,Diesel,68.9,2.1,15200
Mercedes, B Class,2014,Automatic,46210,Diesel,64.2,1.5,9900
Mercedes, CL Class,2017,Semi-Auto,52000,Petrol,53.3,1.6,17000
Mercedes, CL Class,2016,Semi-Auto,35000,Petrol,53.3,1.6,17600
Mercedes, A Class,2017,Semi-Auto,13489,Diesel,74.3,1.5,16300
Mercedes, GLA Class,2017,Manual,38080,Petrol,47.1,1.6,17400
Mercedes, A Class,2017,Manual,24476,Diesel,62.8,2.1,15600
Mercedes, CL Class,2017,Manual,35840,Diesel,67.3,2.1,17700
Mercedes, E Class,2016,Automatic,28575,Diesel,58.9,2.1,16900
Mercedes, GLA Class,2016,Manual,36357,Diesel,67.3,2.1,14600
Mercedes, CLS Class,2016,Automatic,33000,Diesel,56.5,2.1,19200
Mercedes, C Class,2016,Automatic,19581,Petrol,51.4,2.0,17600
Mercedes, E Class,2014,Automatic,46545,Diesel,58.9,2.1,12900
Mercedes, A Class,2014,Manual,48167,Petrol,49.6,1.6,10300
Mercedes, GLA Class,2016,Semi-Auto,27516,Diesel,56.6,2.1,18200
Mercedes, GLA Class,2016,Automatic,45485,Diesel,56.6,2.1,18100
Mercedes, CL Class,2016,Semi-Auto,56215,Diesel,67.3,2.1,16500
Mercedes, A Class,2016,Manual,28142,Petrol,41.5,2.0,17000
Mercedes, A Class,2017,Manual,19275,Diesel,62.8,2.1,15850
Mercedes, A Class,2017,Semi-Auto,56387,Diesel,68.9,2.1,14700
Mercedes, CL Class,2017,Manual,74245,Diesel,65.7,2.1,14000
Mercedes, GLA Class,2017,Manual,32681,Diesel,67.3,2.1,16300
Mercedes, C Class,2015,Automatic,18263,Petrol,52.3,2.0,16000
Mercedes, A Class,2016,Semi-Auto,54697,Diesel,74.3,1.5,12400
Mercedes, A Class,2016,Manual,61000,Diesel,68.9,1.5,13200
Mercedes, C Class,2016,Automatic,24836,Diesel,64.2,1.6,18600
Mercedes, SL CLASS,2016,Automatic,26955,Diesel,70.6,0.0,16500
Mercedes, C Class,2016,Automatic,40267,Hybrid,134.5,2.0,18000
Mercedes, A Class,2016,Manual,23924,Diesel,62.8,2.1,15700
Mercedes, B Class,2017,Manual,26993,Diesel,65.7,2.1,14000
Mercedes, A Class,2017,Manual,18247,Petrol,51.4,1.6,16000
Mercedes, B Class,2013,Manual,48462,Diesel,61.4,1.8,9000
Mercedes, A Class,2014,Automatic,38313,Diesel,64.2,1.8,13500
Mercedes, C Class,2014,Automatic,50364,Diesel,53.3,2.1,12500
Mercedes, C Class,2016,Automatic,25522,Petrol,51.4,2.0,17900
Mercedes, A Class,2013,Automatic,60032,Diesel,64.2,2.1,11800
Mercedes, A Class,2016,Manual,28732,Diesel,68.9,1.5,14700
Mercedes, B Class,2016,Automatic,39838,Diesel,68.9,1.5,12300
Mercedes, E Class,2017,Automatic,55910,Diesel,67.3,2.0,19200
Mercedes, A Class,2013,Manual,59135,Diesel,61.4,1.8,10800
Mercedes, GLA Class,2017,Manual,20000,Petrol,48.7,1.6,16200
Mercedes, GLA Class,2017,Semi-Auto,41269,Diesel,56.5,2.1,18000
Mercedes, A Class,2017,Automatic,16365,Petrol,53.3,1.6,17100
Mercedes, GLA Class,2018,Automatic,31378,Diesel,64.2,2.1,18800
Mercedes, E Class,2014,Automatic,47709,Diesel,57.7,2.1,15000
Mercedes, A Class,2015,Semi-Auto,22369,Diesel,68.9,1.5,12900
Mercedes, A Class,2017,Manual,22289,Petrol,51.4,1.6,15200
Mercedes, C Class,2015,Automatic,35125,Diesel,64.2,2.1,16700
Mercedes, B Class,2017,Semi-Auto,16856,Diesel,68.9,2.1,15700
Mercedes, C Class,2015,Automatic,26501,Petrol,44.8,1.6,12900
Mercedes, C Class,2013,Automatic,57801,Diesel,53.3,2.1,9700
Mercedes, C Class,2016,Manual,23216,Diesel,68.9,1.6,16200
Mercedes, GLC Class,2017,Automatic,28838,Diesel,56.5,2.1,25400
Mercedes, GLA Class,2015,Automatic,28952,Diesel,55.4,2.1,17000
Mercedes, A Class,2016,Manual,19596,Diesel,68.9,1.5,16000
Mercedes, A Class,2016,Automatic,27208,Diesel,67.3,2.1,19100
Mercedes, A Class,2017,Automatic,19286,Diesel,74.3,1.5,15700
Mercedes, A Class,2016,Automatic,30876,Diesel,68.9,2.1,16800
Mercedes, CL Class,2016,Automatic,22878,Petrol,42.8,2.0,20800
Mercedes, C Class,2015,Automatic,39004,Diesel,64.2,2.1,18700
Mercedes, B Class,2017,Manual,29836,Diesel,68.9,1.5,13500
Mercedes, A Class,2018,Automatic,19796,Diesel,74.3,0.0,17500
Mercedes, CL Class,2017,Semi-Auto,31800,Diesel,67.3,2.1,18300
Mercedes, C Class,2016,Automatic,44263,Diesel,65.7,2.1,14000
Mercedes, A Class,2018,Automatic,11922,Petrol,53.3,1.3,20000
Mercedes, B Class,2018,Automatic,7171,Petrol,51.4,1.6,19000
Mercedes, C Class,2016,Automatic,32743,Hybrid,134.5,2.0,19000
Mercedes, CL Class,2016,Automatic,16249,Diesel,67.3,2.1,20100
Mercedes, C Class,2015,Automatic,32712,Diesel,65.7,2.1,14500
Mercedes, E Class,2017,Automatic,23179,Diesel,61.4,2.0,20300
Mercedes, C Class,2014,Automatic,30819,Petrol,52.3,2.0,16300
Mercedes, A Class,2015,Automatic,26956,Diesel,68.9,2.1,14000
Mercedes, C Class,2016,Automatic,49335,Diesel,67.3,2.1,19100
Mercedes, C Class,2015,Automatic,36078,Diesel,61.4,2.1,15700
Mercedes, CL Class,2016,Automatic,34091,Diesel,67.3,2.1,18700
Mercedes, GLA Class,2016,Manual,50834,Diesel,64.2,2.1,16000
Mercedes, A Class,2015,Manual,47290,Diesel,70.6,1.5,10900
Mercedes, A Class,2017,Manual,31913,Diesel,68.9,1.5,16750
Mercedes, C Class,2018,Automatic,20000,Petrol,48.7,2.0,19900
Mercedes, C Class,2016,Automatic,16957,Petrol,44.8,2.0,20200
Mercedes, B Class,2016,Automatic,38536,Diesel,68.9,1.5,12500
Mercedes, B Class,2015,Semi-Auto,23915,Diesel,68.9,2.1,14200
Mercedes, E Class,2016,Automatic,40000,Diesel,65.7,2.0,20800
Mercedes, C Class,2017,Automatic,54500,Diesel,65.7,2.1,21400
Mercedes, GLA Class,2016,Manual,59865,Diesel,64.2,2.1,14400
Mercedes, C Class,2017,Automatic,36831,Diesel,61.4,2.1,18500
Mercedes, GLA Class,2019,Automatic,19193,Petrol,37.2,1.6,22600
Mercedes, C Class,2015,Automatic,12586,Hybrid,134.5,2.0,19100
Mercedes, C Class,2016,Automatic,26239,Diesel,64.2,2.1,18300
Mercedes, A Class,2016,Automatic,15042,Petrol,42.8,2.0,20500
Mercedes, GLA Class,2017,Manual,34635,Diesel,64.2,0.0,16000
Mercedes, C Class,2013,Automatic,37236,Petrol,44.8,1.6,12000
Mercedes, B Class,2017,Manual,32374,Diesel,65.7,2.1,13800
Mercedes, A Class,2015,Manual,34320,Diesel,70.6,1.5,12200
Mercedes, A Class,2016,Manual,60404,Diesel,62.8,2.1,12900
Mercedes, B Class,2015,Manual,43543,Diesel,78.5,1.5,8800
Mercedes, C Class,2017,Manual,39480,Diesel,65.7,2.1,19600
Mercedes, GLA Class,2018,Semi-Auto,21000,Diesel,58.9,2.1,20700
Mercedes, A Class,2014,Manual,45000,Diesel,72.4,1.5,10500
Mercedes, B Class,2017,Automatic,10445,Diesel,68.9,1.5,16000
Mercedes, E Class,2013,Automatic,65792,Diesel,58.9,2.1,11000
Mercedes, CL Class,2016,Semi-Auto,36890,Diesel,67.3,2.1,18000
Mercedes, A Class,2014,Manual,43937,Diesel,70.6,1.5,12000
Mercedes, GLA Class,2017,Manual,44708,Diesel,67.3,2.1,16500
Mercedes, GLE Class,2017,Automatic,19157,Petrol,32.8,3.0,38191
Mercedes, CLA Class,2017,Manual,31555,Diesel,67.3,2.1,17999
Mercedes, C Class,2016,Automatic,18903,Diesel,64.2,2.1,19300
Mercedes, A Class,2016,Automatic,40297,Diesel,58.9,2.1,15100
Mercedes, C Class,2017,Manual,30528,Petrol,53.3,2.0,15000
Mercedes, CL Class,2015,Automatic,19380,Diesel,67.3,2.1,16600
Mercedes, CL Class,2015,Automatic,38167,Diesel,62.8,2.1,18700
Mercedes, CL Class,2016,Automatic,42550,Diesel,67.3,2.1,18300
Mercedes, CL Class,2015,Automatic,34414,Petrol,42.8,2.0,19600
Mercedes, C Class,2017,Automatic,31176,Hybrid,134.5,2.0,19000
Mercedes, E Class,2015,Automatic,34075,Diesel,58.9,2.1,15700
Mercedes, C Class,2016,Automatic,34295,Hybrid,134.5,2.0,18300
Mercedes, E Class,2017,Automatic,14566,Petrol,40.4,2.0,28800
Mercedes, GLC Class,2017,Automatic,21000,Diesel,47.9,3.0,28900
Mercedes, SL CLASS,2019,Automatic,2687,Petrol,48.7,1.6,23400
Mercedes, C Class,2019,Automatic,2776,Petrol,42.2,2.0,30900
Mercedes, GLE Class,2019,Automatic,10163,Diesel,35.8,2.0,48900
Mercedes, GLC Class,2017,Automatic,6587,Diesel,56.5,2.1,28900
Mercedes, E Class,2017,Automatic,28500,Diesel,70.6,2.0,24900
Mercedes, C Class,2017,Automatic,41677,Diesel,64.2,2.1,17400
Mercedes, C Class,2017,Manual,49365,Diesel,65.7,2.1,19700
Mercedes, C Class,2015,Automatic,70832,Diesel,64.2,2.1,14800
Mercedes, GLE Class,2019,Automatic,5000,Petrol,29.5,3.0,54900
Mercedes, C Class,2019,Automatic,8000,Petrol,44.1,1.5,23400
Mercedes, C Class,2019,Automatic,6000,Petrol,42.8,2.0,28900
Mercedes, A Class,2017,Manual,18200,Petrol,49.6,1.6,17400
Mercedes, E Class,2017,Automatic,17736,Diesel,58.9,2.0,24900
Mercedes, E Class,2015,Automatic,34000,Diesel,51.4,3.0,19400
Mercedes, C Class,2018,Automatic,1977,Petrol,31.7,4.0,46900
Mercedes, C Class,2017,Automatic,26000,Diesel,61.4,2.1,21400
Mercedes, C Class,2019,Automatic,7000,Petrol,42.2,1.6,23200
Mercedes, CLA Class,2017,Automatic,25517,Petrol,40.9,2.0,25900
Mercedes, GLC Class,2019,Automatic,6000,Diesel,44.8,2.0,35400
Mercedes, A Class,2019,Automatic,6000,Petrol,47.9,1.3,24400
Mercedes, C Class,2019,Automatic,1000,Diesel,64.2,2.0,29900
Mercedes, E Class,2019,Automatic,5100,Petrol,32.5,3.0,43600
Mercedes, C Class,2019,Automatic,6000,Diesel,60.1,1.6,24400
Mercedes, CLS Class,2013,Automatic,69300,Diesel,54.3,2.1,11900
Mercedes, A Class,2017,Automatic,12609,Petrol,40.9,2.0,31400
Mercedes, SL CLASS,2017,Manual,28380,Petrol,48.7,1.6,19700
Mercedes, GLC Class,2019,Automatic,2502,Petrol,32.1,2.0,39900
Mercedes, E Class,2019,Automatic,10434,Diesel,48.7,2.9,34400
Mercedes, GLE Class,2017,Automatic,50964,Diesel,47.9,2.1,26800
Mercedes, S Class,2019,Automatic,15251,Diesel,52.3,2.9,40900
Mercedes, C Class,2017,Automatic,15808,Diesel,65.7,2.1,25900
Mercedes, SL CLASS,2018,Automatic,12975,Petrol,36.7,3.0,39900
Mercedes, GLA Class,2019,Automatic,2953,Diesel,56.5,2.1,23200
Mercedes, A Class,2018,Automatic,13717,Diesel,68.9,1.5,17800
Mercedes, GLE Class,2018,Automatic,5597,Diesel,39.2,3.0,37300
Mercedes, GLE Class,2015,Automatic,13212,Petrol,23.7,5.5,48400
Mercedes, C Class,2016,Automatic,41899,Diesel,64.2,2.1,15400
Mercedes, A Class,2017,Automatic,23593,Petrol,53.3,1.6,17200
Mercedes, E Class,2019,Automatic,12257,Petrol,31.7,3.0,44400
Mercedes, GLA Class,2017,Manual,25162,Petrol,47.1,1.6,17200
Mercedes, A Class,2018,Automatic,9141,Petrol,24.8,4.0,90900
Mercedes, CLS Class,2019,Automatic,11704,Diesel,48.7,2.9,33400
Mercedes, A Class,2019,Automatic,13877,Diesel,68.9,1.5,18300
Mercedes, A Class,2017,Automatic,20831,Diesel,74.3,1.5,14700
Mercedes, B Class,2019,Automatic,13682,Diesel,54.3,2.0,25900
Mercedes, B Class,2019,Automatic,9373,Diesel,53.3,2.0,26900
Mercedes, E Class,2019,Automatic,10190,Diesel,45.6,2.9,37900
Mercedes, CLS Class,2017,Automatic,32977,Diesel,51.4,3.0,21900
Mercedes, A Class,2017,Automatic,33282,Diesel,68.9,0.0,18000
Mercedes, C Class,2015,Automatic,30891,Diesel,64.2,2.1,18500
Mercedes, A Class,2019,Automatic,8170,Diesel,65.7,1.5,18900
Mercedes, S Class,2017,Automatic,18066,Diesel,52.3,2.9,38800
Mercedes, C Class,2016,Automatic,29173,Diesel,64.2,2.1,18600
Mercedes, GLC Class,2017,Automatic,30136,Diesel,45.6,3.0,30400
Mercedes, A Class,2019,Automatic,9725,Diesel,65.7,1.5,18800
Mercedes, A Class,2019,Automatic,9533,Diesel,65.7,1.5,18900
Mercedes, A Class,2019,Automatic,8478,Diesel,65.7,1.5,18800
Mercedes, A Class,2019,Automatic,9906,Diesel,65.7,1.5,18900
Mercedes, A Class,2019,Automatic,7325,Diesel,65.7,1.5,19200
Mercedes, A Class,2015,Automatic,27938,Diesel,68.9,2.1,14000
Mercedes, A Class,2015,Automatic,40599,Diesel,68.9,2.1,13300
Mercedes, GLA Class,2016,Manual,29774,Diesel,67.3,2.1,15000
Mercedes, GLA Class,2016,Automatic,23746,Diesel,56.5,2.1,18200
Mercedes, C Class,2015,Automatic,35229,Petrol,49.6,2.0,18000
Mercedes, C Class,2016,Automatic,23676,Hybrid,134.5,2.0,20000
Mercedes, GLA Class,2016,Automatic,25922,Diesel,56.5,2.1,19500
Mercedes, SL CLASS,2017,Automatic,26560,Petrol,47.9,2.0,20900
Mercedes, GLA Class,2015,Automatic,50147,Diesel,55.4,2.1,15900
Mercedes, GLA Class,2016,Automatic,49000,Petrol,43.5,2.0,18400
Mercedes, CLS Class,2013,Automatic,51423,Diesel,55.0,2.1,12400
Mercedes, C Class,2017,Automatic,40000,Diesel,64.2,2.1,19900
Mercedes, B Class,2017,Automatic,19817,Petrol,51.4,1.6,16900
Mercedes, B Class,2018,Automatic,8500,Diesel,68.9,2.1,17600
Mercedes, C Class,2019,Automatic,6000,Petrol,44.1,1.5,21400
Mercedes, C Class,2019,Automatic,10000,Petrol,44.1,1.5,24400
Mercedes, GLE Class,2019,Automatic,20186,Diesel,36.7,3.0,45900
Mercedes, A Class,2019,Automatic,12473,Diesel,68.9,1.5,18200
Mercedes, C Class,2017,Automatic,16087,Hybrid,76.4,2.1,20200
Mercedes, C Class,2015,Automatic,101480,Diesel,61.4,2.1,12795
Mercedes, A Class,2020,Automatic,6000,Petrol,35.3,2.0,43900
Mercedes, E Class,2018,Automatic,29679,Diesel,72.4,2.0,21000
Mercedes, A Class,2017,Automatic,11100,Petrol,53.3,1.6,15980
Mercedes, A Class,2016,Manual,32315,Diesel,62.8,2.1,16500
Mercedes, C Class,2016,Automatic,90980,Hybrid,134.5,2.0,13295
Mercedes, A Class,2015,Manual,70610,Diesel,72.4,1.5,10500
Mercedes, E Class,2016,Automatic,117660,Diesel,61.4,2.1,12000
Mercedes, B Class,2013,Manual,70230,Diesel,64.2,1.8,7395
Mercedes, GLA Class,2016,Automatic,70480,Diesel,64.2,2.1,14500
Mercedes, A Class,2015,Automatic,67060,Diesel,68.9,2.1,11500
Mercedes, A Class,2014,Automatic,68420,Diesel,64.2,2.1,12000
Mercedes, E Class,2014,Automatic,42510,Diesel,58.9,2.1,12500
Mercedes, A Class,2014,Manual,114310,Diesel,62.8,1.8,8795
Mercedes, C Class,2017,Automatic,17224,Petrol,36.2,3.0,28985
Mercedes, SLK,2015,Automatic,36860,Diesel,56.5,2.1,14995
Mercedes, SLK,2013,Automatic,43150,Petrol,43.5,1.8,12995
Mercedes, C Class,2017,Automatic,14200,Diesel,58.9,2.1,24495
Mercedes, SL CLASS,2003,Automatic,47450,Petrol,22.2,5.0,12995
Mercedes, SLK,2012,Automatic,43890,Petrol,43.5,1.8,12995
Mercedes, CLA Class,2016,Automatic,30106,Diesel,58.9,2.1,18500
Mercedes, E Class,2018,Automatic,24147,Diesel,72.4,2.0,20250
Mercedes, A Class,2019,Manual,6000,Petrol,47.1,1.3,24700
Mercedes, C Class,2018,Automatic,11626,Diesel,67.3,2.1,25748
Mercedes, A Class,2018,Automatic,10610,Diesel,68.9,1.5,17900
Mercedes, SL CLASS,2018,Automatic,14435,Petrol,47.9,2.0,21400
Mercedes, E Class,2020,Automatic,6000,Diesel,57.7,2.0,44900
Mercedes, C Class,2020,Automatic,6000,Petrol,47.1,1.5,33900
Mercedes, E Class,2020,Automatic,6000,Diesel,57.7,2.0,42900
Mercedes, GLA Class,2020,Automatic,6000,Petrol,44.8,1.6,28680
Mercedes, C Class,2020,Automatic,6000,Diesel,55.4,2.0,41900
Mercedes, A Class,2017,Manual,57424,Diesel,72.4,1.5,11499
Mercedes, E Class,2013,Automatic,44626,Diesel,55.4,2.1,10499
Mercedes, GLC Class,2016,Automatic,83280,Diesel,56.5,2.1,19795
Mercedes, C Class,2016,Automatic,21425,Diesel,64.2,2.1,20000
Mercedes, C Class,2016,Automatic,27574,Diesel,64.2,2.1,19000
Mercedes, A Class,2017,Manual,18969,Petrol,51.4,1.6,16500
Mercedes, GLA Class,2017,Automatic,26878,Diesel,64.2,2.1,18700
Mercedes, A Class,2016,Manual,19829,Diesel,68.9,1.5,15800
Mercedes, A Class,2017,Manual,10634,Petrol,49.6,1.6,17000
Mercedes, A Class,2017,Manual,27459,Petrol,51.4,1.6,16800
Mercedes, B Class,2017,Manual,24276,Diesel,65.7,2.1,13500
Mercedes, GLA Class,2015,Automatic,36833,Diesel,56.5,2.1,18000
Mercedes, C Class,2016,Automatic,67490,Hybrid,134.5,2.0,16000
Mercedes, C Class,2016,Automatic,31000,Petrol,49.6,2.0,17900
Mercedes, C Class,2017,Automatic,72400,Diesel,60.1,2.1,16000
Mercedes, C Class,2016,Automatic,93620,Diesel,62.8,2.1,13500
Mercedes, CLS Class,2013,Automatic,59210,Diesel,46.3,3.0,12795
Mercedes, A Class,2014,Automatic,33620,Petrol,40.9,2.0,19985
Mercedes, CLC Class,2010,Automatic,44662,Petrol,35.8,1.6,5975
Mercedes, E Class,2018,Automatic,11534,Diesel,61.4,2.0,25500
Mercedes, M Class,2010,Automatic,92000,Diesel,32.5,3.0,9000
Mercedes, CLS Class,2007,Automatic,90000,Diesel,27.7,3.0,4395
Mercedes, B Class,2012,Manual,65050,Diesel,61.4,1.8,7995
Mercedes, E Class,2018,Automatic,10327,Petrol,40.4,2.0,27991
Mercedes, E Class,2013,Automatic,61638,Diesel,57.6,2.1,8985
Mercedes, B Class,2015,Automatic,39655,Diesel,67.3,1.5,10990
Mercedes, A Class,2016,Manual,40826,Diesel,72.4,1.5,11994
Mercedes, GLA Class,2019,Automatic,9374,Petrol,37.2,1.6,21380
Mercedes, CLA Class,2020,Automatic,4345,Petrol,45.6,1.3,24899
Mercedes, GLA Class,2018,Automatic,10849,Diesel,58.9,2.1,19249
Mercedes, A Class,2018,Automatic,31130,Petrol,53.3,1.3,15899
Mercedes, SLK,2014,Automatic,16500,Diesel,56.5,2.1,16994
Mercedes, GL Class,2015,Automatic,29520,Diesel,55.4,2.1,17299
Mercedes, A Class,2018,Automatic,9488,Petrol,49.6,1.6,17699
Mercedes, A Class,2016,Manual,21052,Diesel,72.4,1.5,13299
Mercedes, A Class,2015,Automatic,40366,Petrol,42.8,2.0,16499
Mercedes, A Class,2016,Automatic,55316,Diesel,67.3,2.1,15999
Mercedes, GL Class,2015,Automatic,54965,Diesel,55.4,2.1,15599
Mercedes, A Class,2016,Manual,60687,Diesel,65.7,2.1,12149
Mercedes, A Class,2016,Manual,23974,Diesel,68.9,1.5,14999
Mercedes, A Class,2017,Manual,27937,Diesel,80.7,1.5,13499
Mercedes, GL Class,2015,Manual,29053,Diesel,64.2,2.1,14999
Mercedes, C Class,2015,Manual,69261,Diesel,68.9,2.1,13799
Mercedes, E Class,2014,Automatic,50219,Diesel,58.9,2.1,12999
Mercedes, A Class,2018,Automatic,21033,Diesel,65.7,1.5,16999
Mercedes, GL Class,2015,Automatic,53789,Diesel,56.5,2.1,16499
Mercedes, C Class,2015,Automatic,56546,Hybrid,74.3,2.1,17699
Mercedes, A Class,2016,Manual,20738,Diesel,68.9,1.5,16299
Mercedes, C Class,2018,Automatic,9705,Diesel,64.2,2.1,19999
Mercedes, C Class,2015,Automatic,53279,Diesel,64.2,2.1,14695
Mercedes, A Class,2016,Automatic,16900,Diesel,68.9,2.1,15999
Mercedes, C Class,2016,Automatic,38785,Diesel,64.2,2.1,16799
Mercedes, V Class,2019,Automatic,9000,Diesel,38.7,2.0,29990
Mercedes, A Class,2013,Automatic,57551,Petrol,50.4,1.6,10299
Mercedes, A Class,2016,Manual,35642,Diesel,72.4,1.5,12999
Mercedes, GL Class,2014,Manual,23888,Diesel,62.8,2.1,14499
Mercedes, A Class,2015,Manual,25301,Diesel,72.4,1.5,12999
Mercedes, C Class,2016,Automatic,40814,Diesel,65.7,1.6,14999
Mercedes, C Class,2015,Automatic,41000,Diesel,65.7,2.1,13699
Mercedes, C Class,2015,Automatic,73127,Diesel,64.2,2.1,14899
Mercedes, C Class,2018,Automatic,23842,Diesel,61.4,2.1,19699
Mercedes, A Class,2016,Manual,12602,Diesel,72.4,1.5,13999
Mercedes, A Class,2017,Manual,8213,Diesel,68.9,1.5,15999
Mercedes, A Class,2015,Automatic,24632,Petrol,40.9,2.0,24499
Mercedes, GL Class,2015,Automatic,24314,Diesel,56.6,2.1,17999
Mercedes, A Class,2017,Manual,22298,Diesel,72.4,1.5,13499
Mercedes, C Class,2013,Automatic,40490,Diesel,53.3,2.1,11499
Mercedes, A Class,2016,Automatic,28963,Diesel,74.3,1.5,15299
Mercedes, A Class,2016,Automatic,28315,Diesel,74.3,1.5,13299
Mercedes, A Class,2017,Manual,49309,Diesel,68.9,1.5,13299
Mercedes, C Class,2015,Manual,36103,Diesel,68.9,2.1,15499
Mercedes, E Class,2018,Automatic,17697,Diesel,72.4,2.0,20999
Mercedes, A Class,2018,Automatic,17553,Diesel,68.9,2.1,16798
Mercedes, A Class,2017,Manual,17197,Diesel,72.4,1.5,14827
Mercedes, C Class,2015,Automatic,40786,Diesel,64.2,1.6,16699
Mercedes, C Class,2015,Automatic,50211,Diesel,64.2,2.1,14313
Mercedes, CL Class,2014,Manual,47027,Diesel,64.2,1.8,13299
Mercedes, A Class,2013,Manual,74149,Diesel,72.4,1.5,9259
Mercedes, B Class,2015,Automatic,23200,Diesel,68.9,2.1,12995
Mercedes, V Class,2018,Manual,38000,Diesel,46.3,2.1,18990
Mercedes, CL Class,2014,Automatic,44142,Diesel,62.8,2.1,13550
Mercedes, C Class,2016,Automatic,23905,Diesel,64.2,2.1,19999
Mercedes, C Class,2012,Automatic,41239,Petrol,44.8,1.6,10999
Mercedes, C Class,2017,Automatic,20418,Diesel,65.7,2.1,15652
Mercedes, A Class,2018,Automatic,21015,Diesel,65.7,1.5,17209
Mercedes, A Class,2016,Manual,54585,Diesel,80.7,1.5,11724
Mercedes, CL Class,2015,Automatic,38934,Diesel,67.3,2.1,16999
Mercedes, A Class,2017,Manual,17284,Diesel,68.9,1.5,15799
Mercedes, C Class,2016,Automatic,26544,Diesel,64.2,2.1,16699
Mercedes, C Class,2017,Automatic,21032,Hybrid,134.5,2.0,19347
